Longitude,Latitude,MOD13Q1_006__250m_16_days_EVI_doy2011081_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2011097_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2011113_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2011129_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2011145_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2011161_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2011177_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2011193_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2011209_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2011225_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2011241_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2012081_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2012097_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2012113_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2012129_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2012145_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2012161_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2012177_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2012193_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2012209_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2012225_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2012241_aid0001_tif
-86.6442032,34.8721008,2132,2883,2958,1588,1901,3241,6442,6564,6751,6430,4981,2384,1493,2409,3724,6577,5963,5007,4546,4957,2630,1883
-86.6417007,34.8721008,1881,1945,2024,2153,2504,3393,4918,5434,5469,5452,3762,1157,1356,1362,3590,6147,6145,6047,4714,4432,2045,2255
-86.6390991,34.8721008,1307,2258,2185,1361,1835,3724,5802,6106,6161,4819,3110,1151,1270,1317,4131,7276,7108,6047,3528,4639,1950,1378
-86.6365967,34.8721008,1176,1568,1325,1309,1798,3852,6959,6106,6719,6125,3684,1143,1244,1315,3850,7168,6359,5309,5579,5067,1957,1392
-86.6341019,34.8721008,1259,1480,1138,1260,1640,3383,7041,6580,6556,5963,3966,1117,1313,1334,3344,6299,6674,5442,4773,5039,1794,1286
-86.6315002,34.8721008,1182,1301,1037,1366,1725,3087,6809,6078,6556,6159,4070,1102,1321,1326,3645,4920,6752,5390,4087,5018,1859,1279
-86.6289978,34.8721008,1177,1585,971,1239,1664,3150,6650,5959,6464,5987,4162,2228,1562,1641,3840,4252,4909,4230,3602,4226,2401,1801
-86.6163025,34.8720016,1809,3860,1714,2235,2185,2385,5297,7723,7571,7853,6404,2799,4037,3372,4691,5450,5880,4947,4186,4139,3829,4153
-86.6138,34.8720016,2361,3595,1797,1782,2860,4331,5975,7676,8102,6924,4308,3714,2663,4093,3522,3902,4538,3210,2928,4216,4936,4035
-86.5858994,34.8718987,2129,3843,3939,2278,2118,3589,3901,7865,5728,7462,5351,3362,3249,3085,4849,5241,5203,4335,4319,6328,2901,3236
-86.5833969,34.8718987,2331,3910,1770,1813,2003,2204,3522,7865,7126,7772,6112,1668,1905,2625,5172,7118,5834,4543,3031,2563,1719,2415
-86.5808029,34.8718987,1944,2772,2679,2028,2718,2281,3937,8658,7919,7617,6112,1621,2164,2167,5172,7118,6065,5575,5951,2583,2661,2387
-86.5783005,34.8718987,1393,2772,1776,1504,1621,1920,3284,6983,8241,7554,6264,1221,1870,2215,5172,7621,6720,5665,5584,7991,2646,1799
-86.575798,34.8718987,1330,2772,1820,2292,1575,2033,3284,6983,4757,7553,6264,1377,1714,1671,3883,4578,7643,6155,6350,7991,3434,2213
-86.5554962,34.8717995,2530,2826,3090,2105,4297,3156,3956,7274,6467,6912,5528,2954,3220,4372,4449,4694,4833,4140,4108,4698,4478,4776
-86.5530014,34.8717995,1190,1790,2953,2105,2579,2153,3303,7221,7759,7910,7284,1187,1629,2662,4518,5930,6513,5297,5366,3256,2219,1996
-86.5503998,34.8717995,1079,1411,1166,1304,1661,1462,3057,8757,8916,8336,7284,1079,1461,1720,5443,7344,7164,6302,6393,3256,1784,1411
-86.5478973,34.8717995,1065,1490,1182,1346,1490,1423,3203,9001,8999,8262,8008,1145,1573,1658,5347,6582,7378,6656,4000,3992,1910,1541
-86.5453033,34.8717995,1813,1964,1700,1542,1796,1749,3544,8425,8761,7235,6884,1703,1699,1688,5300,5981,6699,5522,4113,3992,1826,1541
-86.5175018,34.8717003,3349,3282,2458,3061,3069,2205,3724,6651,6604,6871,5527,2883,2107,2380,1956,1663,2813,3227,5047,6313,6208,5772
-86.5149002,34.8717003,2892,3282,1865,2536,3010,2206,4529,7457,7028,7341,4955,2883,2068,3115,2000,1845,2768,3420,5243,5352,6268,6381
-86.5123978,34.8717003,2457,3274,1467,2236,2561,2433,4693,7356,7663,6863,6778,3997,2463,2184,1674,1835,2946,3499,5380,5635,6415,7444
-86.509903,34.8717003,2701,3274,2318,1637,1806,1860,3786,8532,8378,8858,6778,2200,2463,1811,1674,2640,3336,5560,5177,6165,7332,4438
-86.5073013,34.8717003,2509,2216,1474,1600,1786,1838,3692,8862,9300,9719,9055,1917,2401,1823,3970,5712,5582,5193,6357,6641,4171,5048
-86.5047989,34.8716011,2472,2216,1516,1736,1967,1769,3441,8862,9197,9333,9055,1820,1629,1742,3970,6634,7636,8063,6357,6745,4171,1886
-86.5022964,34.8716011,2893,2581,1772,2323,3677,1803,4162,7498,7955,6300,6166,1845,1700,2012,4502,6736,7078,7017,6423,6745,3415,2657
-86.4997025,34.8716011,2523,2581,2560,2486,4254,4373,6685,7498,6894,4591,2867,1935,1858,2012,4924,6736,6503,6478,5214,5843,3089,2657
-86.4972,34.8716011,2249,2591,2591,2960,5013,7330,7543,7112,7197,4803,2915,2061,1833,2043,5499,6387,5830,7408,6307,6043,2611,2337
-86.4946976,34.8716011,1914,2591,2506,2951,4940,7506,7682,7437,7120,5328,2986,2058,1779,2027,5356,7063,7127,7530,6307,6043,2663,1981
-86.4921036,34.8716011,2090,2401,2285,3001,4599,4671,8167,7304,7422,5206,4028,2010,1798,1820,4607,5741,7208,7431,6478,6948,2941,1915
-86.4896011,34.8716011,3663,4325,2285,2625,3306,2446,5649,6504,6789,6356,5761,2153,1743,1957,4917,5741,7613,7434,6235,6948,3457,2201
-86.4820023,34.8714981,3901,4560,2694,2680,2914,2356,3918,6586,7893,7622,5557,3979,4451,4779,4281,4527,5168,4747,4715,6278,5840,4699
-86.6492996,34.8700981,1943,2562,2615,2634,2308,3321,5745,6132,6906,5833,5777,1367,1454,1539,4370,5966,7851,7022,6389,6450,2797,1353
-86.646698,34.8699989,1507,2562,2426,1264,1667,2880,7130,7287,7687,7005,5489,1289,1512,1585,4449,6031,7598,6443,6389,4344,2592,1396
-86.6442032,34.8699989,1322,2562,1749,1453,1982,2888,6238,6301,6562,6584,5315,1308,1430,1573,4370,4975,7034,5448,5108,4564,2347,1919
-86.6417007,34.8699989,1700,1914,2000,1778,1937,2578,5236,5405,6419,5434,4792,1184,1337,1343,3430,4909,6520,5489,4627,3923,2048,1401
-86.6390991,34.8699989,1700,1914,1067,1248,1584,2523,6548,5864,6404,6125,3581,1129,1374,1339,3455,5037,7056,6047,4940,4049,1853,1244
-86.6365967,34.8699989,1153,1369,1036,1221,1531,3689,6702,6247,6822,6635,4238,1153,1356,1339,4197,5372,7529,6664,5336,5747,1830,1169
-86.6341019,34.8699989,1231,1389,1325,1236,1710,3698,6648,6247,6121,6259,4401,1153,1311,1292,3795,4547,7082,6189,4583,5712,1909,1263
-86.6315002,34.8699989,1228,1440,1563,1635,2320,3492,6108,6047,6463,5112,4447,1131,1243,1320,3603,4219,6923,5606,4135,5712,1827,1358
-86.6289978,34.8699989,1148,1307,1563,1344,1706,3175,6313,5954,6474,5837,4162,1109,1345,1537,3663,4754,6744,5223,2900,4059,2013,1805
-86.626503,34.8699989,1082,1251,1640,1228,1730,2724,6531,5825,6439,6115,3914,1360,2087,2424,3840,4133,4902,3764,2320,4059,3625,2315
-86.6239014,34.8699989,1342,1538,1959,1520,2349,3718,6198,6024,6439,5600,3013,1462,2570,2324,4813,5501,4753,4374,3556,3077,2752,2837
-86.6213989,34.8699989,1211,1715,1818,1759,2112,4152,6468,6859,6735,5677,3030,2837,2782,3509,5504,6425,5906,5075,5705,4707,3378,3540
-86.6163025,34.8699989,2383,3928,4582,3027,5207,4210,6261,7645,6872,6474,5294,3529,3787,5301,4840,6491,5131,4964,2833,4171,4643,4658
-86.5503998,34.8697014,1526,3368,1479,1667,3711,1403,3325,7906,7754,7796,5853,1615,2269,1663,5707,6713,6527,6209,5216,5687,2789,2443
-86.5478973,34.8697014,1068,3368,1160,1414,1650,1403,3098,8839,8581,8414,7880,1181,1525,1606,5211,6506,7135,6228,4616,5180,2789,1473
-86.5454025,34.8697014,1799,2183,1439,1462,1755,1672,3317,8478,8920,8147,7674,1493,1558,1646,5812,6836,7537,6379,5797,4078,1703,2499
-86.5149002,34.8695984,2644,2673,1483,2433,2356,1922,3870,8096,6991,7341,6258,3534,4471,3077,2518,3348,2681,2780,3257,6434,5870,5638
-86.5123978,34.8695984,2771,2673,1605,1634,1604,1775,3638,8096,7694,8483,7044,3915,3088,3049,3435,1717,2662,2780,3257,5452,5638,4153
-86.5073013,34.8695984,2578,2452,1460,1554,1708,1781,3620,9361,9312,9577,7994,2279,2380,2164,3983,5520,5496,4964,6216,5854,2872,5031
-86.5047989,34.8695984,2701,1980,1599,1692,1919,1756,3834,9317,9577,9646,8865,1855,1746,1771,3983,6810,7098,7141,6255,6978,2029,2157
-86.5022964,34.8694992,2584,1980,1674,2412,4203,1965,5048,7498,7986,7375,5829,1945,1608,1837,4299,6810,6919,7556,6676,6978,2223,1901
-86.4997025,34.8694992,2074,1974,1939,2323,3677,3362,7060,7498,6240,4903,2994,1991,1773,2316,4339,5454,5880,6345,5176,5705,2833,2276
-86.4972,34.8694992,2199,1974,2052,3588,5285,5621,6685,7167,6244,4591,2882,2507,2304,2316,4934,5810,7276,7403,4709,5285,2446,3088
-86.4946976,34.8694992,2358,3187,2506,3432,5011,5641,7146,7433,6644,5079,3071,2679,2421,2028,5825,7005,7348,7620,6095,5285,2579,2383
-86.4921036,34.8694992,2851,3187,2029,2987,3837,3487,6685,7433,7209,5273,4333,2480,2253,1947,5285,6214,7727,7620,6579,6360,2764,2187
-86.4896011,34.8694992,4103,4325,3265,2629,2899,3525,4669,6317,7172,7528,5978,1948,1778,2055,4744,6079,8121,7330,5983,6771,2777,2097
-86.4870987,34.8694992,5453,6564,6543,4302,3503,2489,3352,6317,6789,7517,5761,2027,1903,3460,4500,6079,7039,6257,5983,6321,2682,2097
-86.4844971,34.8694992,5293,5492,6018,3916,2603,2176,2275,5879,5443,7208,5868,2878,3218,3487,4680,5432,5687,4780,5027,6159,4754,3876
-86.4820023,34.8694992,4977,5492,3125,2200,2765,2035,4112,8188,7648,7790,5306,2312,2463,2639,2503,2723,4137,4243,5058,6229,5706,5821
-86.6492996,34.868,2328,3331,3880,2634,4520,4202,6965,5474,6216,5839,5258,2150,1495,1541,4700,6439,8176,6063,6196,6486,3099,2636
-86.6467972,34.868,2059,3331,3014,1432,3561,3274,6965,7514,7234,6719,5777,1289,1881,1600,4606,5879,7371,6197,4910,5429,2919,3546
-86.6442032,34.868,1322,3331,3735,1333,1588,3333,6238,6523,6625,6303,5489,1336,1975,1706,4336,5213,6446,5330,5108,4187,3052,1510
-86.6417007,34.8679008,1393,1854,1239,1411,1651,3165,5444,5847,6112,5536,4211,1165,1379,1431,3746,4477,6467,6298,4091,3123,2051,1491
-86.6391983,34.8679008,1151,1574,1021,1306,1433,2578,5556,5515,6310,5763,3429,1131,1337,1314,3728,4477,7056,5489,5654,3812,1904,1467
-86.6365967,34.8679008,1123,1248,1007,1259,1540,2523,5853,6025,6600,6214,3752,1152,1297,1355,3594,4689,7146,6075,5864,5747,1982,1424
-86.6341019,34.8679008,1156,1418,1044,1279,1681,3022,6028,6247,6623,6295,4731,1153,1260,1355,3288,4863,6960,6135,5336,5889,1791,1341
-86.6315002,34.8679008,1186,1389,1175,1692,1593,3021,6066,6215,6012,5754,4227,1109,1227,1320,3830,5589,6792,6561,5795,5712,1753,1358
-86.6289978,34.8679008,1148,1440,1563,1475,2320,3242,6544,6078,5744,6064,4347,1252,1451,1537,4243,4884,7574,6218,5464,5081,1932,1577
-86.626503,34.8679008,1283,1369,1059,1725,1721,3048,6313,6101,6592,5837,4374,2527,2686,3016,3974,5143,5578,4867,2216,5081,2013,2502
-86.5503998,34.8675995,2676,3614,3061,2511,5223,2267,4974,7384,7606,7239,5853,1689,2320,1853,5401,6713,6527,6209,4673,5180,2989,2356
-86.5478973,34.8675995,2204,2573,2265,1952,2270,3110,3792,7480,8733,7664,6542,1666,1696,1853,3765,6447,6785,6534,1766,5180,3215,2874
-86.5454025,34.8675995,2025,2573,1839,1637,1960,2018,3518,7199,8052,7528,6494,1493,1974,1745,4161,4060,5065,4921,5485,6356,2654,2499
-86.5149994,34.8675003,2698,3312,1668,1912,1855,1973,4169,8088,8085,8590,6171,2805,1705,3077,3292,4641,5205,3260,3257,4853,4757,4153
-86.5123978,34.8675003,2822,2649,1900,1784,2152,1813,3894,7993,8217,8570,6301,1739,1921,1875,4576,5265,5873,4072,3776,5634,4556,4153
-86.509903,34.8675003,2962,2649,1605,2096,2260,1944,4198,7656,7313,8826,6301,1711,1912,1774,4705,6101,6758,7716,5950,5525,2224,2774
-86.5074005,34.8675003,2778,2683,1514,1737,1984,1858,4528,8842,8576,9492,7407,1711,1912,1774,4705,6101,6758,7716,5950,5525,2224,2774
-86.5047989,34.8675003,2750,2002,1425,1853,2110,2058,4586,9361,9493,9436,8726,1829,1656,1881,4810,6609,7166,7787,6238,6410,1964,1843
-86.5022964,34.8675003,2189,2002,1693,2266,1753,1885,4678,8448,9155,7986,6028,1893,1747,1980,5000,7030,6968,7170,6278,6504,1919,2097
-86.4997025,34.8674011,2044,2002,2017,3451,3760,4236,4478,8448,7410,5556,5452,1893,1806,1891,4925,6810,6107,6376,5686,5903,2024,2012
-86.4972,34.8674011,1854,2327,1915,3478,5597,5631,6797,7265,6558,4794,2873,2236,1827,2316,4906,5810,6338,6535,4709,5459,2162,2157
-86.4946976,34.8674011,2005,2327,1981,3242,5325,5876,6832,7265,6792,4351,2952,2679,1774,2653,5359,6464,6040,6327,4709,5285,2633,2419
-86.4921036,34.8674011,1936,2327,2146,3167,5181,6707,7386,7347,7143,4484,3017,2550,1776,2490,5425,6301,6542,6780,5120,6360,2848,2597
-86.4896011,34.8674011,2029,3537,2988,3203,5324,6940,7338,7391,7294,5413,3546,2439,1943,2215,5060,5744,6542,7026,5771,6360,2764,2165
-86.4870987,34.8674011,2044,3523,2804,4616,5610,4742,7906,7553,7080,6430,5785,2279,1975,2507,3934,5965,6528,6160,5694,6136,2420,3576
-86.4844971,34.8674011,2189,3523,2312,4094,2591,4530,7413,7602,5746,5839,6029,2027,2280,1972,2067,3888,4820,4426,5027,6841,4654,6319
-86.4820023,34.8674011,5465,4751,3501,2222,2146,3038,3781,5848,8290,7512,5013,1538,1691,1985,2135,2162,3744,3948,5058,6685,6242,5061
-86.4794998,34.8674011,3738,3538,2189,2243,3089,2825,4710,8143,8580,7805,5900,1937,1595,2305,2777,2390,4028,4983,5411,6361,5641,5061
-86.6417007,34.8658981,2746,4171,2701,4792,5787,4223,5829,5520,5638,5865,4237,1469,1324,1572,3698,5207,7727,5380,4281,4857,2343,1840
-86.6391983,34.865799,1386,2326,1121,2030,3077,2666,5856,5843,6139,6132,3435,1124,1344,1354,3657,5221,7243,6145,5268,5099,1604,1255
-86.6365967,34.865799,1086,1415,960,1328,1496,2742,6312,5921,7024,6386,4244,1129,1258,1332,3835,5221,7591,6145,4246,4892,1664,1160
-86.6341019,34.865799,1018,1382,986,1273,1477,2947,5918,6010,6952,6381,4598,1146,1292,1280,4062,5305,7959,6736,5549,5341,1755,1348
-86.6315994,34.865799,1109,1335,1009,1254,1512,3211,6290,6239,6809,6379,4269,1138,1318,1296,4522,5420,8088,7013,6472,5817,1861,1260
-86.6289978,34.865799,1114,1335,1157,1296,1550,3599,6563,6593,6804,6419,4360,1175,1340,2879,4476,5646,7933,6732,6355,5582,1951,1298
-86.626503,34.865799,1088,1374,1126,1468,1550,3021,6535,6240,6797,6091,4114,2217,2678,2879,4052,5164,6304,6284,4850,5125,4479,1934
-86.5478973,34.8655014,2777,3310,3243,3821,3213,2661,4920,6840,8694,6380,6221,1707,2423,3299,2835,5025,5603,5290,5007,5407,3448,2521
-86.5074005,34.8653984,2617,2649,2219,1926,1959,2207,4383,8568,7208,7929,6692,2147,1910,2187,5414,6034,6310,7404,5846,6795,1686,1888
-86.5047989,34.8653984,2864,3112,1792,1760,2015,2166,4471,8523,8817,8223,7407,2400,1793,2230,5815,5581,5871,7442,5846,6410,1654,1662
-86.5022964,34.8653984,3028,3112,1840,2266,2110,3140,4820,8270,8958,7931,5839,2492,2007,2044,5690,6617,6897,6865,5642,5799,2041,2104
-86.4998016,34.8653984,2189,2239,3106,3499,3569,4236,4678,8229,7341,7986,6028,2259,1907,1949,5676,6791,7503,7494,5828,5504,2314,2173
-86.4972,34.8652992,1858,2458,2002,3271,6428,7286,7177,7479,7083,5556,3317,2318,1804,1932,5510,6584,7172,7424,5801,5504,2182,1644
-86.4946976,34.8652992,1827,2482,1898,3346,5470,6908,7501,7615,6887,5308,3100,2179,1770,1890,5510,5717,6734,6510,5878,6212,3224,2444
-86.4922028,34.8652992,1738,1964,1791,3346,5827,7663,7616,7615,7120,5536,3246,1735,1857,2013,4052,7129,4859,7632,7508,6505,2542,3537
-86.4896011,34.8652992,1694,1964,1794,3203,5435,7570,7786,7722,7143,6319,3536,2006,2380,2437,2305,4825,7140,7697,6139,7906,3522,5844
-86.4870987,34.8652992,1726,2490,1703,3067,4672,7552,7763,7391,7294,6463,3546,2336,2382,2486,2142,3213,5693,5509,5894,8307,6136,7205
-86.4845963,34.8652992,1895,2481,1949,2889,4667,6565,7413,7602,7170,5839,2974,1950,2493,2001,2402,2646,4451,4578,5441,7549,7431,6282
-86.4820023,34.8652992,3602,2481,2312,2359,2504,3243,5155,7602,7276,7282,3849,1753,2098,1714,2183,2514,4100,4758,4862,6551,5975,5377
-86.4794998,34.8652992,3596,4043,1919,1814,2028,2199,4658,8681,8767,8861,5013,2184,2539,3226,3743,5370,4569,5099,4989,6551,5824,5362
-86.4769974,34.8652992,3786,4043,1955,2046,3093,2731,4723,7901,8908,8673,5768,2812,3698,3645,3317,5838,5421,6375,5096,5937,4266,4610
-86.6417007,34.8638,1422,2409,1563,2693,3077,2579,4458,4678,4294,4737,3328,1918,1503,2088,3845,4401,6139,4420,3968,5334,3402,2627
-86.6391983,34.8638,1295,1667,1204,1482,2623,2579,5925,7035,6600,6568,3789,1373,1312,1395,4048,5881,7727,6435,6442,5334,1913,1385
-86.6365967,34.8638,1325,1382,1185,1241,1619,2895,6131,5921,6637,6304,4598,1269,1339,1448,4060,5571,7623,6393,5268,5099,1725,1160
-86.6341019,34.8637009,1018,1370,1667,1260,1477,2888,6401,5443,6542,5903,4147,1129,1339,1332,4060,5388,7534,5705,4986,4979,1752,1192
-86.6315994,34.8637009,1047,1586,1009,1367,1512,3581,6563,6009,6337,5127,3984,1127,1456,2001,4128,5720,7744,6166,5038,5019,2499,1253
-86.6289978,34.8637009,1255,1586,1148,2006,1763,3483,6563,6333,6599,6419,4200,1205,1724,1296,4601,5880,7842,6728,6118,5888,3569,1567
-86.626503,34.8637009,1452,2075,1713,3663,2122,3621,6508,6250,6843,6391,3870,2324,2370,3306,4452,5155,6430,4718,5730,5944,4093,3997
-86.4972,34.8633003,3357,2386,2916,4725,4327,5726,6135,6329,6319,5832,4329,2245,2569,1931,5221,7039,7837,7777,5910,6406,2603,2135
-86.4946976,34.8632011,2570,2386,2534,4469,5360,6519,7145,7422,6008,5506,3468,2256,1779,1952,6059,5992,7112,6782,6573,7339,2842,2007
-86.4922028,34.8632011,2224,2386,2070,3884,5902,6730,7035,7615,6518,5046,1495,2150,1688,1915,4239,2672,4360,6510,7113,7339,3224,5694
-86.4896011,34.8632011,1895,2386,1777,3287,5993,7565,7926,7722,7116,5693,1783,1681,1718,1883,1867,2719,4859,5166,7508,9175,6740,9342
-86.4870987,34.8632011,1869,2232,1839,2868,4722,6955,8382,7781,7389,6335,1849,1681,1808,1960,1586,2719,3822,4700,7268,7913,8498,9178
-86.4845963,34.8632011,2034,2232,1937,2851,4881,7827,8055,7678,6892,6190,2421,1718,1809,2486,2142,2646,4030,4575,6734,7549,8995,7414
-86.4820023,34.8632011,3836,2232,1981,2468,2819,4898,5490,7561,7394,7206,3315,2016,2130,2200,2114,2523,4125,4665,5075,6551,7223,6282
-86.4794998,34.8632011,4522,3752,1808,1786,2002,2117,4490,8518,8470,9059,5643,2355,1984,1962,2050,2468,4262,4573,5064,6551,5824,5377
-86.4769974,34.8632011,3788,3491,1609,1805,2539,2220,4503,8108,8362,8770,6012,2812,2462,2934,2050,4121,4255,4573,5132,5805,6739,4879
-86.4744034,34.8632011,3054,3911,3024,4472,5488,4397,5865,8108,6617,6742,6012,3819,4193,5874,2757,3615,6165,6099,5068,6239,5520,4257
-86.6391983,34.8616982,1909,1565,2271,1450,2847,3582,6364,6543,6885,6152,4159,3987,1475,3399,4348,6100,5886,5300,6192,5453,2945,1378
-86.6365967,34.8616982,2046,1681,3188,1543,3919,3582,6862,7430,7172,6568,4850,1229,1900,1300,4823,5636,7997,6563,7226,6133,2821,1378
-86.6341019,34.8616982,1264,2132,1117,2014,1443,4092,6866,7108,6954,5935,5020,1185,3113,1304,4737,5463,7888,6841,7010,6114,3476,1396
-86.6315994,34.861599,1491,2981,1568,4160,2088,3495,6473,6916,5643,5923,3960,1541,3113,1937,3910,4556,6352,5761,6564,5904,4919,2476
-86.6289978,34.861599,2008,3171,2548,5228,3452,4192,7664,6392,5767,5070,3402,2479,1569,3603,5123,6241,6857,6799,6015,5971,3440,4330
-86.4946976,34.8611984,3585,4227,5098,5492,5066,4577,5569,6329,5663,5400,3468,2792,2295,3216,4251,6004,5452,8667,6632,6464,2199,2077
-86.4922028,34.8610992,3347,3078,3856,3371,5212,4819,5806,6715,6500,5607,3468,1768,1949,2377,4251,3173,4847,7957,7225,7687,2562,5117
-86.4897003,34.8610992,2703,3078,2458,3884,5993,4823,5774,7230,6518,5575,2048,1669,1792,1878,1898,1993,5008,5141,8000,9183,6606,8661
-86.4870987,34.8610992,2975,3043,2442,3260,5243,3893,8027,7230,6939,6270,2048,1677,1805,1827,1809,2050,3739,4519,7938,5106,8516,7758
-86.4845963,34.8610992,2080,2814,1839,2988,4768,6392,7798,6970,6217,5684,2683,1677,1976,1900,1809,2064,3914,4365,7573,5989,8555,6701
-86.4820023,34.8610992,3690,2814,1937,3013,3351,6392,5760,6970,6666,5752,5129,1815,2028,1951,1934,2225,3722,4099,5686,6616,7355,6799
-86.4794998,34.8610992,4039,4794,2124,3250,3265,2835,4231,7355,7095,7666,5079,2342,1985,1815,1933,2150,3700,4193,5052,6616,6675,5784
-86.4769974,34.8610992,3796,4794,2404,4024,3968,3401,4786,7390,7399,8096,5714,2870,2364,1876,2531,2766,3345,4447,5030,7571,6965,5460
-86.4897003,34.8590012,2797,3011,3111,3414,4099,3970,5656,7509,6368,5366,5553,1821,2255,2571,2072,3173,4847,4865,7108,8562,6593,7444
-86.4870987,34.8590012,3085,3011,2405,2454,2767,3360,4636,7786,7031,5950,5025,2076,2381,1878,1776,1993,3779,4336,7108,8562,7790,6761
-86.4845963,34.8590012,2811,2983,2194,2281,2765,3408,4748,6859,7235,6709,3468,2053,2215,1973,2003,2167,3774,4227,6214,3256,6707,5902
-86.4794998,34.8590012,2878,4390,3773,3499,5887,5649,6562,7379,6756,6994,5824,2105,2040,2082,2689,2287,3668,4401,5522,5983,7437,6450
-86.4769974,34.8590012,3020,4390,4994,4676,3455,5649,6780,7379,6773,6591,5824,2052,2051,2677,1933,3349,3580,4193,5497,5532,7955,6950
-86.4922028,34.8569984,2736,4259,3421,3710,3007,4850,5352,7865,7632,7646,6002,3059,4130,5073,4914,4618,4573,5799,5641,2815,6098,5883
-86.4897003,34.8569984,2695,3168,3490,2781,3353,3531,4943,7479,7615,6477,5258,2846,2779,2316,2971,3090,3938,4353,5404,2332,5637,5697
-86.4845963,34.8568993,2127,3177,2076,2147,3504,6863,6960,7786,7513,6553,5025,1978,2241,2494,1991,2416,3679,4103,6193,7125,6243,6337
-86.4821014,34.8568993,2087,3694,1873,2226,4137,7133,7748,7451,6924,6411,3468,2164,2112,2273,2279,2398,3663,4170,5629,6234,6580,5787
-86.4794998,34.8568993,2462,4550,3090,4546,6121,6308,7654,7112,6728,6801,5187,2757,2490,2909,2279,3394,3636,4025,5530,6095,6070,5018
-86.4745026,34.8568993,3020,4550,5837,6074,6237,6125,6833,5770,5467,6209,6021,3424,4580,6026,3482,6355,4216,4956,5399,7138,5485,4413
-86.7684021,34.8557014,2256,4097,3221,3608,5050,4397,5566,5587,5208,5736,3094,5047,5945,5779,4131,3051,5480,2672,4916,5858,6205,5705
-86.4845963,34.8548012,2240,3043,1727,2621,3720,6996,6998,8139,7465,7237,2440,3056,3204,3375,2391,3215,4095,5119,5937,8683,6243,6934
-86.4821014,34.8548012,1925,3627,2115,2221,4119,6536,7741,7738,6927,6193,2440,1978,1984,2080,1991,1976,3740,4470,7385,6616,7390,6934
-86.479599,34.8548012,2218,3627,2007,3330,5114,5667,7085,7367,6724,6148,3940,1923,1735,2143,2279,2490,3663,4170,7188,7895,7579,6990
-86.7734985,34.8535995,1930,2726,3043,3426,5182,4313,5981,6026,5502,5338,3615,6592,7075,6882,3920,3108,3263,2469,4894,5883,6365,7435
-86.7710037,34.8535995,1774,2726,2394,3426,5582,4560,6276,6076,4871,4132,2723,5477,7085,6930,3108,2875,3263,2449,4955,5895,7119,8924
-86.7685013,34.8535995,1774,2726,2394,3426,5582,4560,6276,6076,4871,4132,2723,6230,5927,5789,2833,2616,3893,2671,4648,5745,7720,6202
-86.4845963,34.8527985,3965,3204,3054,3529,3487,4569,4212,6730,6040,6940,3611,2601,3580,4144,3458,4034,4592,5581,7568,7317,6467,6851
-86.4821014,34.8526993,2490,3800,2332,2353,4159,6221,6221,6688,6746,6226,3631,1991,2553,2484,2483,2456,3809,4395,8517,9122,7941,8067
-86.479599,34.8526993,2268,3800,3209,3199,5414,6338,7852,7337,6571,6153,3266,1681,1754,1966,1951,2278,3764,4395,8113,9009,8211,8110
-86.7786026,34.8516006,1856,2034,2361,2556,4758,4077,6276,6251,5046,3626,2540,6112,7028,6813,2992,2216,3054,1859,4726,6180,8527,7669
-86.7761002,34.8516006,1618,2004,1959,2865,4543,4400,6740,6147,5059,3773,3110,7487,7512,7466,2794,2206,2501,2012,4777,6122,7554,7302
-86.7734985,34.8516006,1567,1911,2043,3234,4537,4326,6735,6345,5073,4062,2332,6930,7261,7204,2484,2348,2246,2018,4777,6422,8528,7779
-86.7710037,34.8515015,1671,2042,2212,3138,5388,4799,6442,6037,4871,3828,2569,6592,6869,6484,2521,2483,2670,2449,5094,6191,7956,8746
-86.7685013,34.8515015,2143,2042,3622,3520,4716,3885,5889,5479,4871,3855,3068,6221,5890,5549,2626,2722,2670,2633,4486,5240,6741,6119
-86.4845963,34.8507004,3318,3141,4362,3551,3244,4269,5010,6730,6165,5476,3826,2258,2848,2990,2776,3503,5429,5058,6926,5993,6320,6004
